Term,Academic Program,Descr,Student ID,Name,Course Code,Grade,Term GPA,Cumulative GPA,Repeat,Unit Taken
2221,AIE,Artificial Intelligence Engine,300108,Mark Adams,CSE111,F,0.718,1.072,EXCM,3
2221,AIE,Artificial Intelligence Engine,300108,Mark Adams,CSE131,F,0.718,1.072,REPF,3
2221,AIE,Artificial Intelligence Engine,300108,Mark Adams,GEO217,C,0.718,1.072,,2
2221,AIE,Artificial Intelligence Engine,300108,Mark Adams,MAT231,D+,0.718,1.072,,3
2221,AIE,Artificial Intelligence Engine,300108,Mark Adams,MAT212,F,0.718,1.072,,3
2222,AIE,Artificial Intelligence Engine,300108,Mark Adams,AIE121,F,0.923,1.04,,3
2222,AIE,Artificial Intelligence Engine,300108,Mark Adams,AIE291,C,0.923,1.04,REPF,2
2222,AIE,Artificial Intelligence Engine,300108,Mark Adams,CSE111,C,0.923,1.04,REPF,3
2222,AIE,Artificial Intelligence Engine,300108,Mark Adams,CSE013,D,0.923,1.04,REPF,2
2222,AIE,Artificial Intelligence Engine,300108,Mark Adams,MAT312,F,0.923,1.04,,3
2201,AIE,Artificial Intelligence Engine,300344,Donald Young,CSE014,F,0.808,0.808,EXCM,3
2201,AIE,Artificial Intelligence Engine,300344,Donald Young,CSE013,F,0.808,0.808,,2
2201,AIE,Artificial Intelligence Engine,300344,Donald Young,LAN112,B-,0.808,0.808,,2
2201,AIE,Artificial Intelligence Engine,300344,Donald Young,MAT111,F,0.808,0.808,EXCM,3
2201,AIE,Artificial Intelligence Engine,300344,Donald Young,MAT123,F,0.808,0.808,,3
2201,AIE,Artificial Intelligence Engine,300344,Donald Young,MEC011,C-,0.808,0.808,,3
2201,AIE,Artificial Intelligence Engine,300344,Donald Young,PHY212,F,0.808,0.808,,3
2202,AIE,Artificial Intelligence Engine,300344,Donald Young,CSE014,D,1.125,0.983,REPF,3
2202,AIE,Artificial Intelligence Engine,300344,Donald Young,CSE315,D+,1.125,0.983,,3
2202,AIE,Artificial Intelligence Engine,300344,Donald Young,LAN011,C+,1.125,0.983,,2
2202,AIE,Artificial Intelligence Engine,300344,Donald Young,MAT111,D+,1.125,0.983,REPF,3
2202,AIE,Artificial Intelligence Engine,300344,Donald Young,MAT131,F,1.125,0.983,,3
2202,AIE,Artificial Intelligence Engine,300344,Donald Young,MGT222,D+,1.125,0.983,,2
2203,AIE,Artificial Intelligence Engine,300344,Donald Young,CSE015,D,0.5,0.9,,3
2203,AIE,Artificial Intelligence Engine,300344,Donald Young,MAT112,F,0.5,0.9,,3
2201,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE014,F,0.5,0.5,EXCM,3
2201,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE013,F,0.5,0.5,,2
2201,AIE,Artificial Intelligence Engine,300137,Steven Williams,LAN112,D,0.5,0.5,,2
2201,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT111,F,0.5,0.5,EXCM,3
2201,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT123,D,0.5,0.5,,3
2201,AIE,Artificial Intelligence Engine,300137,Steven Williams,MEC011,F,0.5,0.5,,3
2201,AIE,Artificial Intelligence Engine,300137,Steven Williams,PHY212,F,0.5,0.5,EXCM,3
2202,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE014,D,1.23,0.865,REPF,3
2202,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE315,D+,1.23,0.865,,3
2202,AIE,Artificial Intelligence Engine,300137,Steven Williams,LAN011,D,1.23,0.865,,2
2202,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT111,F,1.23,0.865,EXCM,3
2202,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT131,F,1.23,0.865,EXCM,3
2202,AIE,Artificial Intelligence Engine,300137,Steven Williams,MGT222,C-,1.23,0.865,,2
2203,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE015,F,2.0,1.013,EXCM,3
2203,AIE,Artificial Intelligence Engine,300137,Steven Williams,PHY212,C,2.0,1.013,REPF,3
2211,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE131,F,0.5,0.907,,3
2211,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE015,D,0.5,0.907,REPF,3
2211,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT111,F,0.5,0.907,EXCM,3
2211,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT131,F,0.5,0.907,EXCM,3
2212,AIE,Artificial Intelligence Engine,300137,Steven Williams,AIE111,F,0.0,0.641,,3
2212,AIE,Artificial Intelligence Engine,300137,Steven Williams,AIE291,FW,0.0,0.641,,2
2212,AIE,Artificial Intelligence Engine,300137,Steven Williams,CSE111,F,0.0,0.641,,3
2212,AIE,Artificial Intelligence Engine,300137,Steven Williams,LAN022,S,0.0,0.641,,0
2212,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT111,F,0.0,0.641,REPF,3
2212,AIE,Artificial Intelligence Engine,300137,Steven Williams,MAT131,F,0.0,0.641,REPF,3
2201,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE014,F,2.18,2.18,EXCM,3
2201,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE013,D,2.18,2.18,EXCM,2
2201,AIE,Artificial Intelligence Engine,300360,Paul Johnson,LAN112,C,2.18,2.18,,2
2201,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT111,F,2.18,2.18,EXCM,3
2201,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT123,F,2.18,2.18,EXCM,3
2201,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MEC011,C+,2.18,2.18,,3
2201,AIE,Artificial Intelligence Engine,300360,Paul Johnson,PHY212,D,2.18,2.18,EXCM,3
2202,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE014,D,1.86,1.967,EXCM,3
2202,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE113,W,1.86,1.967,,3
2202,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE315,C,1.86,1.967,,3
2202,AIE,Artificial Intelligence Engine,300360,Paul Johnson,LAN011,F,1.86,1.967,,2
2202,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT111,C,1.86,1.967,REPF,3
2202,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT131,F,1.86,1.967,EXCM,3
2202,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MGT222,B+,1.86,1.967,,2
2203,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE015,F,0.0,1.967,EXCM,3
2203,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT112,F,0.0,1.967,EXCM,3
2211,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE131,F,1.0,1.69,EXCM,3
2211,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE015,D,1.0,1.69,REPF,3
2211,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT212,F,1.0,1.69,EXCM,3
2211,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT131,D,1.0,1.69,REPF,3
2211,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT123,F,1.0,1.69,EXCM,3
2212,AIE,Artificial Intelligence Engine,300360,Paul Johnson,AIE111,D,1.0,1.604,,3
2212,AIE,Artificial Intelligence Engine,300360,Paul Johnson,AIE291,F,1.0,1.604,EXCM,2
2212,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE113,F,1.0,1.604,EXCM,3
2212,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE111,F,1.0,1.604,EXCM,3
2212,AIE,Artificial Intelligence Engine,300360,Paul Johnson,LAN022,S,1.0,1.604,,0
2212,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT112,F,1.0,1.604,EXCM,3
2212,AIE,Artificial Intelligence Engine,300360,Paul Johnson,PSC101,S,1.0,1.604,,0
2213,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT112,B-,2.7,1.726,REPF,3
2221,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE111,F,3.0,1.89,EXCM,3
2221,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE131,F,3.0,1.89,EXCM,3
2221,AIE,Artificial Intelligence Engine,300360,Paul Johnson,GEO217,B,3.0,1.89,,2
2221,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT212,D,3.0,1.89,EXCM,3
2221,AIE,Artificial Intelligence Engine,300360,Paul Johnson,PHS061,B,3.0,1.89,,2
2222,AIE,Artificial Intelligence Engine,300360,Paul Johnson,AIE121,D,2.46,2.029,,3
2222,AIE,Artificial Intelligence Engine,300360,Paul Johnson,AIE291,A+,2.46,2.029,REPF,2
2222,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE111,B,2.46,2.029,REPF,3
2222,AIE,Artificial Intelligence Engine,300360,Paul Johnson,LIB116,C+,2.46,2.029,,2
2222,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT312,W,2.46,2.029,,3
2223,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE131,B-,2.963,2.182,REPF,3
2223,AIE,Artificial Intelligence Engine,300360,Paul Johnson,LAN111,B+,2.963,2.182,,2
2223,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT212,B,2.963,2.182,GRAI,3
2231,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE113,C,2.575,2.259,REPF,3
2231,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE014,B-,2.575,2.259,GRAI,3
2231,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT123,C+,2.575,2.259,REPF,3
2231,AIE,Artificial Intelligence Engine,300360,Paul Johnson,PHY212,B+,2.575,2.259,GRAI,3
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE281,F,2.567,2.31,EXCM,3
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE112,W,2.567,2.31,,4
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE221,C+,2.567,2.31,,3
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE013,B+,2.567,2.31,GRAI,2
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,LAN114,B-,2.567,2.31,,2
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MAT312,D+,2.567,2.31,,3
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MGT201,A,2.567,2.31,,2
2232,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MIL011,S,2.567,2.31,,0
2233,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CHE142,D+,2.15,2.297,,3
2233,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE132,B,2.15,2.297,,3
2241,AIE,Artificial Intelligence Engine,300360,Paul Johnson,AIE323,C+,2.488,2.331,,3
2241,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE233,B-,2.488,2.331,,3
2241,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE261,B-,2.488,2.331,,3
2241,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE281,C-,2.488,2.331,REPF,3
2241,AIE,Artificial Intelligence Engine,300360,Paul Johnson,CSE344,B-,2.488,2.331,,3
2241,AIE,Artificial Intelligence Engine,300360,Paul Johnson,MGT102,B,2.488,2.331,,2
2201,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE014,D,2.153,2.153,,3
2201,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE013,C+,2.153,2.153,,2
2201,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,LAN112,B-,2.153,2.153,,2
2201,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT111,D+,2.153,2.153,,3
2201,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT123,D+,2.153,2.153,,3
2201,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MEC011,A+,2.153,2.153,,3
2201,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,PHY212,B-,2.153,2.153,,3
2202,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE015,D,2.475,2.3,,3
2202,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE113,B-,2.475,2.3,,3
2202,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE315,B,2.475,2.3,,3
2202,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,LAN011,B+,2.475,2.3,,2
2202,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT112,F,2.475,2.3,EXCM,3
2202,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT131,C+,2.475,2.3,,3
2202,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MGT222,B,2.475,2.3,,2
2203,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT112,B,3.0,2.355,REPF,3
2211,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE111,D+,2.1,2.287,,3
2211,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE111,D+,2.1,2.287,,3
2211,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE131,B-,2.1,2.287,,3
2211,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,GEO217,B+,2.1,2.287,,2
2211,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT212,C+,2.1,2.287,,3
2211,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT231,F,2.1,2.287,EXCM,3
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE121,D+,2.056,2.227,,3
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE291,F,2.056,2.227,EXCM,2
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE112,C+,2.056,2.227,,4
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE221,C-,2.056,2.227,,3
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE251,B+,2.056,2.227,,3
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,LAN022,S,2.056,2.227,,0
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,LIB116,D,2.056,2.227,,2
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT312,C+,2.056,2.227,,3
2212,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,PSC101,S,2.056,2.227,,0
2221,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE323,D,1.412,2.068,,3
2221,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE231,D,1.412,2.068,,3
2221,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE233,D,1.412,2.068,,3
2221,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE281,D,1.412,2.068,,3
2221,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE132,C,1.412,2.068,,3
2221,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,LAN114,B,1.412,2.068,,2
2222,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,ACC113,D,1.692,2.019,,2
2222,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE241,C,1.692,2.019,,3
2222,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE213,B-,1.692,2.019,,3
2222,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE291,D,1.692,2.019,REPF,2
2222,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE234,D+,1.692,2.019,,3
2223,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,PHY211,A,4.0,2.077,,3
2231,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE322,W,2.113,2.081,,3
2231,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE392,C,2.113,2.081,,2
2231,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE261,D+,2.113,2.081,,3
2231,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,ELE432,B,2.113,2.081,,3
2231,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MAT231,C,2.113,2.081,REPF,3
2231,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,PSY103,C-,2.113,2.081,,2
2231,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,SOC107,B-,2.113,2.081,,2
2232,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE212,D,1.729,2.044,,3
2232,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE383,D+,1.729,2.044,,3
2232,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE211,D+,1.729,2.044,,3
2232,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,ELE233,C,1.729,2.044,,3
2232,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MGT201,A-,1.729,2.044,,2
2232,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,MIL011,S,1.729,2.044,,0
2241,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE351,D+,1.66,2.005,,3
2241,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,AIE493,A,1.66,2.005,,3
2241,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE344,F,1.66,2.005,,3
2241,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE363,C,1.66,2.005,,3
2241,AIE,Artificial Intelligence Engine,300480,Andrew Garcia,CSE464,D,1.66,2.005,,3
2201,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE014,F,2.014,2.014,EXCM,3
2201,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE013,D+,2.014,2.014,,2
2201,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,LAN112,C-,2.014,2.014,,2
2201,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT111,F,2.014,2.014,EXCM,3
2201,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT123,F,2.014,2.014,EXCM,3
2201,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MEC011,B-,2.014,2.014,,3
2201,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,PHY212,F,2.014,2.014,EXCM,3
2202,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE014,B+,1.971,1.986,REPF,3
2202,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE315,C-,1.971,1.986,,3
2202,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,LAN011,W,1.971,1.986,,2
2202,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT111,D,1.971,1.986,REPF,3
2202,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT131,D,1.971,1.986,,3
2202,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MGT222,B+,1.971,1.986,,2
2203,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE015,FW,0.0,1.986,,3
2203,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT112,FW,0.0,1.986,,3
2211,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE131,F,3.3,2.1,EXCM,3
2211,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE015,W,3.3,2.1,,3
2211,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,GEO217,B+,3.3,2.1,,2
2211,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT212,F,3.3,2.1,EXCM,3
2211,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT231,F,3.3,2.1,EXCM,3
2211,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT123,F,3.3,2.1,EXCM,3
2212,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,ADL123,D+,1.571,1.977,,2
2212,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE015,D,1.571,1.977,,3
2212,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,DVA014,B-,1.571,1.977,,2
2212,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,LAN022,S,1.571,1.977,,0
2212,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,LIB116,F,1.571,1.977,EXCM,2
2212,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT112,D,1.571,1.977,EXCM,3
2212,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,PSC101,S,1.571,1.977,,0
2221,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,AIE111,D,1.5,1.897,,3
2221,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE111,F,1.5,1.897,EXCM,3
2221,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE131,D,1.5,1.897,EXCM,3
2221,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT231,C,1.5,1.897,REPF,3
2222,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,AIE121,D,2.35,1.962,,3
2222,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE111,A-,2.35,1.962,REPF,3
2222,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE132,F,2.35,1.962,EXCM,3
2222,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT312,W,2.35,1.962,,3
2223,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE132,A-,2.9,2.127,REPF,3
2223,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT112,B,2.9,2.127,GRAI,3
2223,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT212,C,2.9,2.127,REPF,3
2231,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE131,A,3.523,2.411,GRAI,3
2231,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,LAN111,B-,3.523,2.411,,2
2231,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,LIB116,A-,3.523,2.411,REPF,2
2231,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT123,B,3.523,2.411,REPF,3
2231,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,PHY212,A+,3.523,2.411,REPF,3
2232,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,AIE291,B-,2.206,2.368,,2
2232,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE281,C,2.206,2.368,,3
2232,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE261,C+,2.206,2.368,,3
2232,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE221,B-,2.206,2.368,,3
2232,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE251,B-,2.206,2.368,,3
2232,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT312,D,2.206,2.368,,3
2232,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MIL011,S,2.206,2.368,,0
2233,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE363,D+,1.3,2.294,,3
2233,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,MAT121,D+,1.3,2.294,,3
2241,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,AIE231,F,0.975,2.048,,3
2241,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,AIE323,C,0.975,2.048,,3
2241,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE233,D+,0.975,2.048,,3
2241,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE344,D,0.975,2.048,,3
2241,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE383,F,0.975,2.048,,3
2241,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,CSE113,F,0.975,2.048,,3
2241,AIE,Artificial Intelligence Engine,300350,Joshua Hernandez,LAN114,B+,0.975,2.048,,2
2201,AIE,Artificial Intelligence Engine,300332,Emma Moore,CSE014,F,0.0,0.0,MXCL,3
2201,AIE,Artificial Intelligence Engine,300332,Emma Moore,CSE013,F,0.0,0.0,EXCM,2
2201,AIE,Artificial Intelligence Engine,300332,Emma Moore,LAN112,F,0.0,0.0,,2
2201,AIE,Artificial Intelligence Engine,300332,Emma Moore,MAT111,F,0.0,0.0,MXCL,3
2201,AIE,Artificial Intelligence Engine,300332,Emma Moore,MAT123,F,0.0,0.0,MXCL,3
2201,AIE,Artificial Intelligence Engine,300332,Emma Moore,MEC011,F,0.0,0.0,MXCL,3
2201,AIE,Artificial Intelligence Engine,300332,Emma Moore,PHY212,F,0.0,0.0,MXCL,3
2222,AIE,Artificial Intelligence Engine,300037,Olivia Torres,AIE121,F,1.5,2.174,EXCM,3
2222,AIE,Artificial Intelligence Engine,300037,Olivia Torres,CSE132,F,1.5,2.174,EXCM,3
2222,AIE,Artificial Intelligence Engine,300037,Olivia Torres,CSE221,C,1.5,2.174,,3
2222,AIE,Artificial Intelligence Engine,300037,Olivia Torres,MAT312,D,1.5,2.174,GRAI,3
2222,AIE,Artificial Intelligence Engine,300037,Olivia Torres,PSC101,S,1.5,2.174,,0
2223,AIE,Artificial Intelligence Engine,300037,Olivia Torres,AIE121,C-,1.567,2.081,REPF,3
2223,AIE,Artificial Intelligence Engine,300037,Olivia Torres,CSE132,D,1.567,2.081,REPF,3
